URL,Title,Date,Story
https://www.bharian.com.my/sukan/raket/2025/05/1400351/china-sapu-empat-gelaran-masters-malaysia,China sapu empat gelaran Masters Malaysia,"Mei 25, 2025 @ 7:02pm","KUALA LUMPUR: Li Shifeng melakar sejarah tersendiri apabila muncul pemain perseorangan lelaki China pertama menjuarai kejohanan badminton Masters Malaysia selepas menewaskan bintang India, Srikanth Kidambi di Axiata Arena, Bukit Jalil, hari ini.
Pemain berusia 25 tahun itu meraih kejuaraan sulungnya pada kejohanan itu selepas menang selesa 21-11, 21-9 dalam masa hanya 36 minit.
""Saya tidak sangka akan menjadi pemain pertama dari China yang memenangi kejohanan ini kerana sebelum ini saya kurang memberi perhatian kepada siapa yang pernah bergelar juara.
""Tetapi ini satu permulaan yang baik. Setiap tahun saya hanya mara ke separuh akhir, jadi kejayaan kali ini memberi galakan besar buat saya,"" katanya kepada pemberita.
ADVERTISEMENT
Pemain ranking keempat dunia itu akan meneruskan kempen kejohanan seterusnya pada Terbuka Singapura bermula Selasa ini dengan bertemu pemain Jepun, Koki Watanabe pada pusingan pertama.
Untuk rekod, legenda badminton China, Lin Dan hanya mara ke pusingan pertama Masters Malaysia pada edisi 2018 dan 2020.
Pada final perseorangan wanita, pilihan utama dari China, Wang Zhiyi menepati ramalan apabila mempertahankan gelaran buat tahun kedua berturut-turut selepas menewaskan rakan senegara yang juga pilihan kedua, Han Yue 13-21, 21-13, 21-18 dalam pertarungan selama 75 minit.
Pemain ranking kedua dunia itu menyifatkan kejayaannya sebagai motivasi untuk terus bersaing di pentas antarabangsa, khususnya di Malaysia yang dianggap sebagai gelanggang bertuah buat dirinya.
Sementara itu, gelaran beregu wanita turut menjadi milik China apabila pasangan Liu Shengshu–Tan Ning menewaskan rakan sepasukan, Jia Yifan–Zhang Shuxian 21-17, 21-18.
Dalam pada itu, pilihan kedua dari China, Feng Yanzhe-Huang Dongping meraih kejuaraan beregu campuran selepas menewaskan pilihan utama yang juga rakan sepasukan Jiang Zhenbang–Wei Yaxin 21-17, 14-21, 21-16 dalam masa 63 minit.
Dongping mengakui mereka bergelut dengan corak permainan lawan pada set kedua, namun berpuas hati dengan perubahan taktikal yang dibuat pada set penentuan hingga berjaya menjulang kejuaraan status Super 500 itu.
Pemenang bagi acara perseorangan membawa pulang hadiah wang tunai AS$35,625 (RM150,693) manakala pemenang acara beregu meraih AS$37,525 (RM158,730). – BERNAMA"
https://www.bharian.com.my/sukan/raket/2025/05/1400340/wei-chong-kai-wun-juara-smash-aaron-wooi-yik,"Wei Chong-Kai Wun juara, 'smash' Aaron-Wooi Yik","Oleh Sukhairi Thani - Mei 25, 2025 @ 6:02pm","KUALA LUMPUR: Beregu lelaki negara, Man Wei Chong-Tee Kai Wun mencipta kejutan apabila menundukkan beregu nombor tiga dunia, Aaron Chia-Soh Wooi Yik pada perlawanan final Masters Malaysia 2025 yang berlangsung di Axiata Arena, sebentar tadi.
Wei Chong-Kai Wun yang menduduki ranking kelapan dunia mempamerkan aksi bertenaga dan konsisten untuk mencatat kemenangan 21-12, 15-21, 21-16 dalam pertembungan sengit yang berlangsung selama 50 minit sekali gus menafikan impian Aaron-Wooi Yik untuk merekodkan gelaran kedua berturut-turut selepas menjuarai Terbuka Thailand minggu lalu.
Kejayaan ini menandakan gelaran kedua musim ini buat Wei Chong-Kai Wun selepas mereka turut menjuarai Masters Indonesia, Januari lalu.
Lebih manis, ia juga menjadi kejuaraan sulung di tanah air buat pasangan itu, selepas beberapa kali mencuba termasuk terkandas di suku akhir pada edisi 2024 dan muncul naib juara pada 2023.
ADVERTISEMENT
Kemenangan ini turut menamatkan penantian lebih sedekad untuk menyaksikan beregu lelaki negara kembali merangkul kejuaraan Masters Malaysia - kali terakhir pada 2013 menerusi Goh V Shem-Lim Khim Wah yang menewaskan Koo Kien Keat-Tan Boon Heong di final Grand Prix Emas Malaysia, sebelum kejohanan itu dijenamakan semula kepada Masters Malaysia.
Pada aksi final sebentar tadi, Wei Chong-Kai Wun tampil garang dengan permainan agresif dan pantas untuk menguasai set pertama, mencatat kemenangan selesa 21-12 ke atas pemenang pingat gangsa Sukan Olimpik Paris 2024 dan Tokyo 2020 itu.
Tersentak dengan kekalahan awal, Aaron-Wooi Yik bangkit di set kedua, mendahului 11-8 dan terus mengawal permainan untuk menamatkan set dengan kemenangan 21-15, sekali gus mengheret perlawanan ke set penentuan.
Set ketiga berlangsung sengit apabila kedua-dua pasangan saling berbalas mata, namun selepas 'interval', Wei Chong-Kai Wun memanfaatkan kepenatan lawan untuk mengutip mata demi mata sebelum menamatkan perlawanan dengan kemenangan 21-16.
Menerusi kemenangan itu, Wei Chong-Kai Wun membawa pulang hadiah wang tunai AS$37,525 (RM158,768), manakala Aaron-Wooi Yik selaku naib juara menerima AS$18,050 (RM76,369)."
https://www.bharian.com.my/sukan/raket/2025/05/1400250/tidak-ada-komen-pearly-thinaah,Tidak ada komen - Pearly-Thinaah,"Oleh Sukhairi Thani - Mei 25, 2025 @ 2:25pm","KUALA LUMPUR: Beregu wanita utama negara, Pearly Tan-M Thinaah memilih untuk tidak membiarkan isu kontrak bersama Persatuan Badminton Malaysia (BAM) mengganggu fokus mereka menjelang dua kejohanan di Terbuka Singapura minggu depan dan Terbuka Indonesia dari 3 hingga 8 Jun ini.
Walaupun isu kontrak mereka masih buntu, Pearly-Thinaah tampak kekal komited untuk mengekalkan momentum dan mempamerkan prestasi terbaik di kejohanan bertaraf Super 750 dan Super 1000 itu.
Selepas terkandas di separuh akhir Masters Malaysia 2025 semalam, Thinaah berkata, mereka lebih mengutamakan persiapan untuk kejohanan akan datang dan belum bersedia membincangkan isu kontrak yang sedang hangat diperkatakan.
""Tidak ada komen. Kita mempunyai dua lagi kejohanan dalam tempoh dua minggu ini. Kita pun tidak ada masa lagi (untuk memikirkannya), jadi tiada komen,"" katanya.
ADVERTISEMENT
Dalam perlawanan yang berlangsung di Axiata Arena semalam, Pearly-Thinaah tewas 16-21, 21-15, 14-21 kepada gandingan China, Jia Yi Fan-Zhang Shu Xian sekali gus mencatat kekalahan kedua mereka daripada tiga pertemuan.
Mereka sebelum ini tewas straight set 15-21, 19-21 di Masters Orleans Mac lalu kepada pasangan yang sama.
Namun begitu, Pearly-Thinaah dilihat menunjukkan peningkatan daripada sudut prestasi apabila mengheret perlawanan ke set penentuan di pentas separuh akhir Masters Malaysia.
""Saya rasa masih sama (prestasi mereka ketika menentang Yi Fan-Shu Xian), masih kalah tetapi ada sesuatu yang meningkat dari sudut kami sendiri.
""Kami mempunyai lebih keyakinan terhadap satu sama lain dan kami harap momentum ini berterusan untuk dua minggu lagi,"" kata Thinaah."
https://www.bharian.com.my/sukan/raket/2025/05/1400195/pearly-thinaah-menakjubkan-rosman,Pearly-Thinaah menakjubkan - Rosman,"Oleh Sukhairi Thani - Mei 25, 2025 @ 12:43pm","KUALA LUMPUR: Ketua jurulatih beregu wanita negara, Rosman Razak menyifatkan gandingan Pearly Tan-M Thinaah semakin profesional dalam menangani tekanan luar gelanggang apabila terus memberi fokus penuh terhadap prestasi dan misi memburu kejuaraan.
Katanya, walaupun berdepan ketidaktentuan membabitkan isu kontrak bersama Persatuan Badminton Malaysia (BAM), Pearly-Thinaah berjaya mengekalkan disiplin serta semangat juang tinggi ketika beraksi di dua kejohanan penting.
Pasangan beregu keempat dunia itu mencipta kejayaan manis apabila muncul juara di Terbuka Thailand minggu lalu dan mara ke separuh akhir Masters Malaysia 2025 sebelum akur tewas kepada gandingan China, Jia Yi Fan-Zhang Shu Xian 16-21, 21-15, 14-21 di Axiata Arena, semalam.
""Saya rasa perkara yang paling utama, mereka dapat membezakan antara masalah luaran, latihan dan prestasi... (ia) menakjubkan. Mereka dapat melalui latihan berterusan, berlatih bersungguh-sungguh dan ingin menang dan itu paling penting.
""Saya rasa keinginan mereka untuk menang itu tidak pernah pudar dan saya rasa itu sudah cukup bagi seorang jurulatih,"" kata Rosman ketika ditemui media semalam.
Pearly-Thinaah seterusnya dijadual menyertai Terbuka Singapura bertaraf Super 750 minggu depan, dengan Rosman menganggap ia sebagai medan terbaik untuk meneruskan momentum sedia ada.
""Saya fikir, kami selalu memikirkan untuk peningkatan hari demi hari kerana mereka mengharungi kejohanan yang sukar dan penuh tekanan. Jadi kita akan melihatnya situasi secara hari demi hari.
""Untuk minggu depan, bagi mereka rehat untuk beberapa hari ini kerana banyak perkara yang harus difikirkan,"" kata Rosman."
https://www.bharian.com.my/sukan/raket/2025/05/1400015/malaysia-jumpa-malaysia-macam-sesi-latihan-aaron,Malaysia jumpa Malaysia macam sesi latihan - Aaron,"Oleh Sukhairi Thani - Mei 24, 2025 @ 9:05pm","KUALA LUMPUR: Beregu lelaki negara, Aaron Chia-Soh Wooi Yik tidak mahu terlalu memikirkan soal menang atau kalah apabila turun menentang rakan senegara, Man Wei Chong-Tee Kai Wun pada final Masters Malaysia 2025 di Axiata Arena, esok.
Pasangan ranking ketiga dunia itu yang baharu sahaja menjulang kejuaraan Terbuka Thailand minggu lalu menganggap pertembungan berkenaan lebih kepada misi melunaskan tanggungjawab kepada penyokong, apatah lagi gelaran sudah pasti menjadi milik negara.
""Boleh kata macam latihan sajalah esok. Menang atau kalah, itu bukan isu besar. Yang penting gelaran dalam acara beregu lelaki akan jadi milik Malaysia,"" kata Aaron dalam nada berseloroh ketika ditemui selepas perlawanan, hari ini.
Aaron-Wooi Yik menempah tiket ke final selepas menewaskan beregu nombor satu dunia dari Denmark, Kim Astrup-Anders Skaarup Rasmussen 21-19, 17-21, 21-15 pada separuh akhir dalam masa 64 minit.
Kemenangan itu menyaksikan Aaron-Wooi Yik mara ke final sulung mereka pada kejohanan berstatus Super 500 itu, sekali gus membuka peluang untuk menambah gelaran kedua berturut-turut dalam Siri Jelajah Dunia BWF 2025.
""Kami hanya mahu beraksi sebaik mungkin untuk semua yang hadir menyokong kami, menang atau kalah bukan keutamaan, yang penting aksi berkualiti buat semua penyokong,"" kata Aaron.
Aksi final esok juga akan menamatkan kemarau kejuaraan beregu lelaki pada kejohanan itu apabila kali terakhir Malaysia merangkul gelaran menerusi Goh V Shem-Lim Khim Wah pada tahun 2013.
Terdahulu, Wei Chong-Kai Wun mara ke final selepas menundukkan beregu Jepun, Takuro Hoki-Yugo Kobayashi 21-12, 21-14 dalam tempoh 31 minit."
https://www.bharian.com.my/sukan/olahraga/2025/05/1399676/shereen-sasar-podium-di-gumi,Shereen sasar podium di Gumi,"Mei 23, 2025 @ 11:13pm","KUALA LUMPUR: Pelari wanita negara Shereen Samson Vallabuoy menyasarkan kedudukan podium pada penampilan sulung Kejohanan Olahraga Asia (ATF) 2025 di Gumi, Korea Selatan dari 27 hingga 31 Mei ini.
Shereen yang akan beraksi dalam acara 400 meter (m) berkata segala persiapan untuk menghadapi kejohanan itu berjalan baik dan berharap beliau mampu memberikan aksi terbaik bagi mencapai sasaran berkenaan.
""Saya sangat teruja dan sentiasa teruja untuk mewakili Malaysia. Saya sangat berharap untuk menaiki podium.
""Saya hanya akan pergi ke sana dan beraksi bersungguh-sungguh dan lihat bagaimana kesudahannya,"" katanya ketika ditemui pada majlis penyerahan bendera kepada pasukan Olahraga Malaysia di sini hari ini.
ADVERTISEMENT
Dalam pada itu, pemilik rekod kebangsaan dalam acara 400m itu berkata selain mahu menamatkan saingan di kedudukan podium, beliau juga berhasrat untuk mencatatkan masa terbaik dalam acara kegemarannya itu.
Shereen berkata beliau masih belum berpuas hati dengan catatan masa yang dilakukannya pada tahun ini.
""Saya benar-benar mahu memperbaiki catatan masa saya. Saya belum mencapai prestasi terbaik peribadi saya tahun ini, tetapi saya mahu melakukannya dan secara perlahan-lahan sampai ke tahap itu,"" katanya.
Berdasarkan laman sesawang Worldathletics.org, catatan masa terbaik Shereen musim ini adalah 53.66 saat (s) yang dicatat pada Kejohanan Tom Jones Memorial di Florida, jauh daripada rekod kebangsaan miliknya iaitu 51.79s yang dicipta pada tahun 2024. - BERNAMA"
https://www.bharian.com.my/sukan/olahraga/2025/05/1398675/rizzua-tekad-lebur-rekod-rayzam,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/sukan/olahraga/2025/05/1397014/bintang-muda-jamaica-kecewakan-fraser-pryce-di-doha,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/sukan/olahraga/2025/05/1396217/irfan-sedia-menyinar-di-bumi-korea,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/sukan/olahraga/2025/05/1395967/12000-peserta-dijangka-berentap-di-ijm-allianz-duo-highway-challenge,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/sukan/litar/2025/05/1400154/kereta-f1-schumacher-dijual-rm7687-juta,Kereta F1 Schumacher dijual RM76.87 juta,"Mei 25, 2025 @ 11:16am","MONACO: Kereta Formula Satu (F1) Ferrari yang dipandu Michael Schumacher ketika memenangi Grand Prix Monaco dan Hungary 2001 dilelong pada harga AS$18.17 juta (RM76.87 juta), menurut RM Sotheby's.
Lelongan berkenaan diadakan di Monaco menjelang kelayakan Grand Prix di kota berkenaan semalam.
Kereta F2001 yang dipandu pelumba legenda Jerman itu menjadi kereta F1 termahal yang pernah dipandu legenda Ferrari itu.
Ia mengatasi rekod kereta F2003 yang dipandu Schumacher pada tahun 2003 dan dijual pada harga AS$13.2 juta (RM55.84 juta) pada tahun 2022.
Kereta F2001 menduduki tangga keempat kereta F1 termahal pernah dijual. Rekod dunia pada AS$52.52 juta (RM222.19 juta) untuk kereta Mercedes W196 yang dipandu legenda F1, Juan Manuel Fangio dan Stirling Moss pada era 1950-an. Ia dilelong awal tahun ini.
Schumacher, 56, memandu Ferrari F2001 untuk kemenangan kelima dan terakhirnya di GP Monaco, diikuti dengan kemenangan di Hungary. Kemenangan itu menjelmakan gelaran dunia keempat buat Schumacher. - REUTERS"
https://www.bharian.com.my/sukan/litar/2025/05/1400044/norris-sambar-petak-utama-gp-monaco,Norris sambar petak utama GP Monaco,"Mei 25, 2025 @ 12:06am","MONACO: Lando Norris membantu juara Formula Satu dunia McLaren merampas petak utama bagi Grand Prix Monaco dengan rekod litar malam ini ketika pemandu Ferrari, Charles Leclerc di sampingnya di barisan hadapan perlumbaan di gelanggang sendirinya.
Pendahulu kejuaraan F1 dari McLaren, Oscar Piastri layak di tangga ketiga manakala pemandu Ferrari, Lewis Hamilton di tangga keempat tetapi berdepan siasatan steward kerana didakwa menghalang pemandu Red Bull, Max Verstappen, yang berada di tangga kelima.
Norris muncul pelumba terpantas dengan pusingan pecutan pada fasa terakhir tetapi perlu lebih pantas untuk menafikan Leclerc - yang mendahului di bendera penamat tetapi berakhir perlahan 0.109 saat - petak utama keempat di Monaco dalam tempoh lima tahun.
Pemandu Britain itu melakukannya dengan pemanduan mengagumkan satu minit 09.954 saat di sekitar litar jalanan yang sempit itu, detik penting bagi harapannya memburu kejuaraan.
ADVERTISEMENT
""Sudah agak lama menanti saat ini. Saya berasa bagus. Saya tidak fikir anda sedar betapa bagusnya perasaan ini selepas agak bergelut dalam beberapa bulan terakhir,"" kata Norris.
""Monaco satu tempat yang cantik. Litar paling sukar untuk melakukannya dan berdepan dengan seorang wira tempatan.""
Norris ketinggalan 13 mata di belakang Piastri selepas tujuh perlumbaan tetapi memotong amat sukar di Monaco, sekalipun hentian pit kedua satu mandatori tahun ini dan petak utama di litar itu satu kelebihan besar.
Leclerc melakar catatan terpantas pada fasa pertama tetapi Norris lebih pantas pada fasa berikutnya.
""Kami sedar kami tidak mempunyai jentera yang bagus untuk melakar kemenangan tahun ini tetapi hujung minggu ini jentera berasa bagus dan bermula di petak kedua di sini, ia terlalu sukar untuk merebut tempat pertama,"" kata pemandu dari Monaco itu. – REUTERS"
https://www.bharian.com.my/sukan/litar/2025/05/1400025/quartararo-dominasi-kelayakan-gp-britain,Quartararo dominasi kelayakan GP Britain,"Mei 24, 2025 @ 10:15pm","SILVERSTONE, England: Pelumba Yamaha, Fabio Quartararo memecah rekod sepusingan bagi hujung minggu MotoGP ketiga berturut-turut apabila dia menyambar petak utama bagi perlumbaan Grand Prix Britain di Litar Silverstone, hari ini.
Penunggang dari Perancis itu akan disertai di barisan hadapan oleh pelumba Gresini Racing, Alex Marquez dan Francesco Bagnaia dari Ducati manakala pendahulu kejuaraan dunia Marc Marquez terkeluar daripada barisan hadapan buat kali pertama musim ini dengan mengisi kedudukan keempat terpantas.
Dalam cuaca mendung, Quartararo memecut laju pada percubaan terakhirnya untuk memecah rekod litar, mencatat satu minit 57.233 saat untuk meningkatkan peluang Yamaha meraih kemenangan pertama musim ini.
""Kelihatan hampir tetapi ia (kemenangan) masih jauh. Dalam satu pusingan kami mula berasakan amat pantas, keyakinan yang saya miliki bagus,"" kata Quartararo, yang turut bermula di petak utama Grand Prix Sepanyol dan Perancis sebelum ini.
""Saya berasa bagus, langkahan kami betul. Sudah tentu, sasaran berikutnya untuk semakin menghampiri dalam acara pecut dan semakin hampir dalam perlumbaan sebenar.""
Penunggang Yamaha mencetus rentak awal pada sesi kelayakan kedua apabila Quartararo, Alex Rins dan Jack Miller bersilih ganti mencatat masa terpantas.
Alex Marquez, yang muncul pelumba terpantas ketika sesi latihan tetapi mengalami kemalangan, sekali lagi mendahului tetapi abangnya Marc meluru di belakangnya untuk mengambil alih ketika Bagnaia muncul kedua terpantas.
Bagaimanapun, Quartararo sekali lagi bertindak cemerlang untuk muncul kedua terpantas sebelum melakukan pecutan saat akhir dengan rekod sepusingan terpantas di litar itu.
Marc melupakan pusingan terakhirnya apabila dia terbabas dari litar dan penunggang Sepanyol itu akan bermula di barisan kedua di samping pelumba Gresini, Fermin Aldeguer dan Miller. – REUTERS"
https://www.bharian.com.my/sukan/litar/2025/05/1399839/super-kip-fokus-aspek-mentaliti,Super KIP fokus aspek mentaliti,"Oleh Sukhairi Thani - Mei 24, 2025 @ 1:11pm","KUALA LUMPUR: Aspek mentaliti menjadi tumpuan utama pelumba Idemitsu Honda Racing Malaysia, Khairul Idham Pawi menjelang Pusingan 2 Kejuaraan Motosikal Asia (ARRC) di Litar Antarabangsa Sepang dari 30 Mei hingga 1 Jun ini.
Khairul Idham atau dikenali dengan julukan Super KIP itu kembali ke kancah Asia musim ini selepas mengharungi cabaran di Kejuaraan Superbike Dunia (WSBK) dalam kelas WorldSSP tahun lalu.
""Ramai pelumba yang hebat dan laju (dalam kelas) SuperSports (ARRC). Sudah pasti saya akan belajar daripada mereka dan cari keputusan yang bagus untuk pasukan.
""Saya melakukan rutin latihan yang sama dan dalam masa sama, mahu mempersiapkan mentaliti dengan lebih baik lagi untuk memberikan saingan di Sepang dan seterusnya di Fuji (Pusingan 3),"" kata Khairul Idham.
Pada Pusingan 1 di Litar Antarabangsa Chang di Buriram, Thailand bulan lalu, bekas pelumba Moto3 di Kejuaraan Motosikal Dunia (MotoGP) itu menamatkan kedua-dua perlumbaan masing-masing di tempat ke-13 dan ketujuh.
Keputusan itu meletakkan dirinya berada di tangga ke-11 dalam carta keseluruhan bagi kelas SuperSports 600cc.
Pelumba Astra Honda Racing Team dari Indonesia, Mohamad Adenanta Putra mendahului carta keseluruhan dengan 41 mata manakala Anupab Sarmon (Thailand Racing Team) berada di kedudukan kedua, 31 mata.
""Pada perlumbaan sebelum ini di Thailand, saya bergelut untuk mencari rentak. Namun untuk di Sepang nanti, saya akan cuba perbaiki dan lakukan yang lebih baik,"" kata Khairul Idham."
https://www.bharian.com.my/sukan/litar/2025/05/1399690/maleeq-dragster-mikael-dan-mikayla-sedia-gegar-rcb-minimoto,"Maleeq Dragster, Mikael dan Mikayla sedia gegar RCB Minimoto","Sukhairi Thani - Mei 24, 2025 @ 12:07am","KUALA LUMPUR: Tiga pelumba muda dari pasukan M8 Racing Team bersedia mencipta kejutan apabila membuat penampilan pertama mereka dalam Kejuaraan RCB Minimoto 2025 yang berlangsung di Litar Horizon Beranang (HBC) yang bermula hari ini hingga Ahad.
Ketiga-tiga adik-beradik - Wan Ayden Maleeq Wan Muhd Muzri (Maleeq Dragster), Wan Faith (Mikael) dan Wan Adra (Mikayla) - ini bakal beraksi dalam kategori enam hingga sembilan tahun.
Bagi bekas pelumba Moto2 dan Moto3 negara yang juga pengurus pasukan ZK Racing, Zulfahmi Khairuddin berkata, kejuaraan ini adalah antara platform bagimengisi jurang antara pushbike dan MotoGP.
Zulfahmi berharap mereka dapat tampil dengan keyakinan tinggi selepas menjalani latihan intensif selama dua minggu bersama pasukannya.
""Minimoto adalah laluan terbaik buat pelumba pushbike melangkah ke sukan bermotor. Kategori 40cc ini cukup sesuai untuk membina asas kawalan, teknik dan daya saing sejak kecil,"" kata Zulfahmi dalam satu kenyataan.
""Mereka sangat konsisten. Kunci utama pelumba laju ialah latihan tanpa henti. Pengalaman pushbike memberi kelebihan dari segi kestabilan dan kawalan.""
Dalam pada itu, bapa kepada tiga pelumba cilik , Datuk Seri Wan Muhd Muzri dari M8 Malaysia melihat penyertaan kali ini lebih kepada menimba pengalaman sebelum memberi saingan serius pada musim 2026.
""Sasaran asal saya adalah tahun depan, tetapi apabila ZK Racing buka peluang pemilihan kali kedua, saya lihat mereka bersedia dari segi mental dan fizikal. Kami ambil keputusan beri pendedahan lebih awal.
""Menyertai minimoto sebenarnya agak membimbangkan kerana kelajuan dalam sukan permotoran yang mungkin menyebabkan kecederaan serius tetapi ZK Racing amat menitikberatkan aspek keselamatan.
""Perlumbaan ini turut mendapat kelulusan MAM dan disokong oleh KBS serta Kementerian Pendidikan. Ia memberi keyakinan kepada kami sebagai ibu bapa,""katanya."
https://www.bharian.com.my/hiburan/selebriti/2025/05/1398263/terlalu-seksi-zhao-yingzi-dihalau-dari-festival-filem-cannes,"Terlalu seksi, Zhao Yingzi dihalau dari Festival Filem Cannes",affan.rostam@bh.com.my,"CANNES: Gara-gara berpakaian terlalu seksi ketika menghadiri karpet merah Festival Filem Cannes Ke-78 di Perancis, baru-baru ini, pelakon asal China, Zhao Yingzi dihalau oleh penganjur acara berkenaan.
Memetik laporan ET Today, Yingzi dianggap melanggar peraturan rasmi berkaitan etika berpakaian ditetapkan oleh penganjur Festival Filem Cannes.
Menerusi foto tular, Yingzi hadir dengan mengenakan busana separa lut sinar rona perak yang memperlihatkan sebahagian besar tubuhnya, termasuk dada dan perut, manakala hanya sedikit hiasan menutupi beberapa bahagian tertentu.
ADVERTISEMENT
Pihak penganjur festival dilapor menetapkan peraturan ketat mengenai penampilan tetamu.
""Penampilan menonjolkan seluruh tubuh tidak dibenarkan di acara karpet merah. Penganjur berhak melarang kemasukan kepada sesiapa sahaja yang tidak mematuhi peraturan,"" jelas penganjur Festival Filem Cannes Ke-78 dalam satu kenyataan.
Sebelum ini, penganjur dilapor sudah mengeluarkan peringatan di laman rasmi supaya tetamu menjaga kesopanan dalam penampilan di seluruh kawasan festival, bukan hanya di karpet merah sahaja.
Dalam pengumuman, penganjur menegaskan larangan terhadap pakaian yang terlalu mencolok sehingga mengganggu keselesaan dan pergerakan penonton.
Lantaran itu, sebahagian besar tetamu jemputan memilih tampil dengan pakaian lebih tertutup dan sopan berbanding edisi sebelum, sebagai tanda menghormati peraturan baharu yang diperkenalkan.
Festival Filem Cannes Ke-78 berlangsung antara 13 sehingga 24 Mei ini. - AGENSI"
https://www.bharian.com.my/hiburan/selebriti/2025/05/1398213/saya-amir-rapat-tapi-tak-bercinta-alya-iman,"Saya, Amir rapat, tapi tak bercinta - Alya Iman",fatin.farhana@bh.com.my,"KUALA LUMPUR: Pelakon Alya Iman mengakui kini berkawan rapat dengan Amir Ahnaf, namun hubungan tidak membabitkan soal perasaan.
Alya atau nama sebenarnya, Nur Alya Iman Azmil, 24, berkata dia sudah lama mengenali pelakon gandingannya menerusi drama Pabila Dia Tersenyum itu sejak tiga tahun lalu.
""Kami hanya kawan rapat dan sejujurnya, kami sudah lama kenal sebelum berlakon dalam drama Syurga Itu Bukan Mudah.
""Jadi, saya akui hubungan kami memang rapat, tapi tak lebih daripada kawan,"" katanya ketika ditemui pada sesi fotografi drama Pabila Dia Tersenyum yang ditayangkan di platform Viu Malaysia.
Mengulas lanjut, Alya berkata, dia lebih selesa menyimpan sekiranya mempunyai teman lelaki. Baginya, itu adalah kisah peribadi yang perlu dijaga.
""Kalau ada, saya akan 'keep it private'. Lagi orang tahu, lagilah orang boleh musnahkan. Jadi, saya selesa fokus pada kerjaya. Soal hati, kalau ada jodoh nanti, kita tengoklah macam mana,"" katanya.
Bagaimanapun, Alya menyifatkan Amir sebagai rakan sekerja yang matang dan mudah dibawa berbincang terutama ketika berlakon bersama.
""Dia memang kawan yang baik dan sangat membantu, tapi tak bermakna kami bercinta hanya sebab selalu bersama.
""Cuma, saya seronok setiap kali bekerja dengan Amir. Dia akan bantu dan selalu beri idea untuk tambah baik setiap adegan yang dijayakan,"" katanya.
Sebelum ini, dua bintang utama drama tayangan Viu Malaysia, Pabila Dia Tersenyum itu digosipkan bersama selepas Alya memuat naik dua video di TikTok, minggu lalu."
https://www.bharian.com.my/hiburan/selebriti/2025/05/1398171/perkongsian-pak-nil-haiza-buat-ramai-mengalir-air-mata,"Perkongsian Pak Nil, Haiza buat ramai mengalir air mata","Mei 20, 2025 @ 2:45pm","KUALA LUMPUR: Slot pagi Kool 101 yang menampilkan pengacara popular, Datuk Aznil Nawawi atau Pak Nil bersama Haiza mengundang air mata dikalangan pendengar, semalam.
Ia kerana Aznil mahu memberikan wang RM50 sebagai belanja kepada mereka yang memerlukan.
Seorang pemanggil wanita bernama Nurul segera membuat panggilan dan berjaya menembusi talian.
Menerusi perbualan dengan Aznil dan Haiza, wanita terbabit menceritakan kesukaran hidup yang dilaluinya sekarang.
ADVERTISEMENT
Menurutnya, dia mempunyai komitmen tinggi untuk membantu ibu bapanya yang baru sahaja menjalani pembedahan akibat penyakit kronik.
""Kronik itu masalah usus yang menjalani bedah pada minggu lepas. Dalam masa sama, saya memerlukan belanja untuk keperluan harian, belanja perubatan.
""Saya memerlukan kewangan sebab anak bersekolah. Untuk empat orang anak, suami bekerja kilang saja,"" katanya dalam tangisan.
Aznil kemudian bertanyakan kepada Nurul sekiranya pernah mengikat perut (menahan lapar) dan Nurul mengakuinya.
""Ya, pernah, Pak Nil. Saya berpuasa, niat puasa. Sanggup sebab nak belanja anak-anak sekolah. Macam itulah sampai kadang-kadang.
""Tapi kadang-kadang kita faham pendapatan suami saya pun tak banyak. Bergantung pada dia,"" katanya.
Nurul bersyukur kerana dengan hanya sekali panggilan berjaya menembusi talian.
Aznil kemudian memberitahu Nurul bahawa dia akan membuat pindahan wang ke akaun Nurul dan memintanya menyemak.
Nurul kemudian menyemak akaun dan bersyukur kerana berjaya mendapat rezeki, namun tidak perasan jumlah diberikan.
""Untuk saya belanja sekolah anak,"" ucapnya.
Aznil kemudian memberitahu jumlah sebenar yang dimasukkan ialah RM500 membuatkan Nurul tidak putus-putus mengucapkan terima kasih.
Pendengar antaranya kalangan selebriti seperti Fauzi Nawawi memuji apa yang dilakukan dan turut mendoakan agar kebaikan berbalik kepada Aznil."
